"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"631","FDJ10","OUT017","2181.28891357504"
"632","FDG34","OUT046","2181.28891357504"
"633","NCB18","OUT017","2181.28891357504"
"634","FDM16","OUT049","2181.28891357504"
"635","FDW25","OUT018","2181.28891357504"
"636","FDB35","OUT010","2181.28891357504"
"637","DRN11","OUT013","2181.28891357504"
"638","FDF41","OUT019","2181.28891357504"
"639","FDH16","OUT045","2181.28891357504"
"640","NCQ50","OUT018","2181.28891357504"
"641","DRH23","OUT018","2181.28891357504"
"642","DRJ37","OUT013","2181.28891357504"
"643","DRJ24","OUT027","2181.28891357504"
"644","FDY16","OUT035","2181.28891357504"
"645","FDQ27","OUT045","2181.28891357504"
"646","FDZ33","OUT045","2181.28891357504"
"647","FDF29","OUT045","2181.28891357504"
"648","FDA08","OUT049","2181.28891357504"
"649","FDG31","OUT046","2181.28891357504"
"650","FDE34","OUT019","2181.28891357504"
"651","NCR30","OUT027","2181.28891357504"
"652","FDV33","OUT035","2181.28891357504"
"653","DRZ24","OUT018","2181.28891357504"
"654","NCL54","OUT035","2181.28891357504"
"655","FDR12","OUT049","2181.28891357504"
"656","NCC54","OUT046","2181.28891357504"
"657","DRN59","OUT013","2181.28891357504"
"658","FDX50","OUT019","2181.28891357504"
"659","FDV31","OUT027","2181.28891357504"
"660","NCA29","OUT027","2181.28891357504"
"661","FDW60","OUT049","2181.28891357504"
"662","FDX08","OUT017","2181.28891357504"
"663","DRD49","OUT013","2181.28891357504"
"664","FDD33","OUT046","2181.28891357504"
"665","FDW35","OUT013","2181.28891357504"
"666","FDJ36","OUT017","2181.28891357504"
"667","FDV51","OUT035","2181.28891357504"
"668","FDW36","OUT046","2181.28891357504"
"669","FDH35","OUT046","2181.28891357504"
"670","NCS30","OUT027","2181.28891357504"
"671","FDN49","OUT017","2181.28891357504"
"672","FDL08","OUT018","2181.28891357504"
"673","FDI09","OUT013","2181.28891357504"
"674","FDP19","OUT018","2181.28891357504"
"675","FDU21","OUT010","2181.28891357504"
"676","NCP41","OUT045","2181.28891357504"
"677","FDY10","OUT013","2181.28891357504"
"678","FDP12","OUT018","2181.28891357504"
"679","NCN26","OUT049","2181.28891357504"
"680","FDK44","OUT013","2181.28891357504"
"681","FDC28","OUT049","2181.28891357504"
"682","FDJ41","OUT027","2181.28891357504"
"683","NCT29","OUT035","2181.28891357504"
"684","NCH42","OUT019","2181.28891357504"
"685","FDU60","OUT018","2181.28891357504"
"686","FDS02","OUT045","2181.28891357504"
"687","FDC51","OUT046","2181.28891357504"
"688","FDU03","OUT013","2181.28891357504"
"689","FDX39","OUT045","2181.28891357504"
"690","NCY05","OUT010","2181.28891357504"
"691","NCL06","OUT027","2181.28891357504"
"692","FDD32","OUT035","2181.28891357504"
"693","NCN41","OUT045","2181.28891357504"
"694","NCX53","OUT049","2181.28891357504"
"695","FDU57","OUT019","2181.28891357504"
"696","FDQ23","OUT046","2181.28891357504"
"697","FDQ52","OUT045","2181.28891357504"
"698","FDC14","OUT045","2181.28891357504"
"699","FDY09","OUT035","2181.28891357504"
"700","FDQ28","OUT045","2181.28891357504"
"701","FDV25","OUT046","2181.28891357504"
"702","FDJ07","OUT035","2181.28891357504"
"703","DRB25","OUT049","2181.28891357504"
"704","FDK52","OUT019","2181.28891357504"
"705","FDY52","OUT027","2181.28891357504"
"706","FDB28","OUT046","2181.28891357504"
"707","FDT36","OUT035","2181.28891357504"
"708","FDV25","OUT017","2181.28891357504"
"709","NCN07","OUT027","2181.28891357504"
"710","FDC57","OUT017","2181.28891357504"
"711","FDQ03","OUT018","2181.28891357504"
"712","FDU23","OUT017","2181.28891357504"
"713","NCX41","OUT035","2181.28891357504"
"714","NCD06","OUT035","2181.28891357504"
"715","FDW08","OUT045","2181.28891357504"
"716","NCU29","OUT017","2181.28891357504"
"717","NCE06","OUT013","2181.28891357504"
"718","FDV52","OUT010","2181.28891357504"
"719","FDB02","OUT017","2181.28891357504"
"720","NCR18","OUT045","2181.28891357504"
"721","FDK16","OUT049","2181.28891357504"
"722","NCQ29","OUT010","2181.28891357504"
"723","FDZ01","OUT019","2181.28891357504"
"724","FDW27","OUT035","2181.28891357504"
"725","FDD17","OUT018","2181.28891357504"
"726","FDW39","OUT013","2181.28891357504"
"727","DRH59","OUT045","2181.28891357504"
"728","FDS52","OUT013","2181.28891357504"
"729","FDU40","OUT027","2181.28891357504"
"730","NCF54","OUT013","2181.28891357504"
"731","FDH46","OUT045","2181.28891357504"
"732","NCP14","OUT049","2181.28891357504"
"733","FDH50","OUT049","2181.28891357504"
"734","DRF15","OUT010","2181.28891357504"
"735","FDV27","OUT027","2181.28891357504"
"736","NCJ06","OUT049","2181.28891357504"
"737","FDN02","OUT018","2181.28891357504"
"738","FDQ51","OUT049","2181.28891357504"
"739","FDQ07","OUT017","2181.28891357504"
"740","FDS45","OUT049","2181.28891357504"
"741","NCJ06","OUT045","2181.28891357504"
"742","FDD36","OUT035","2181.28891357504"
"743","FDY25","OUT045","2181.28891357504"
"744","FDU52","OUT046","2181.28891357504"
"745","DRK47","OUT017","2181.28891357504"
"746","NCL30","OUT017","2181.28891357504"
"747","FDN22","OUT035","2181.28891357504"
"748","NCF30","OUT027","2181.28891357504"
"749","FDK03","OUT035","2181.28891357504"
"750","FDT45","OUT017","2181.28891357504"
"751","NCC54","OUT027","2181.28891357504"
"752","FDP08","OUT018","2181.28891357504"
"753","FDU44","OUT046","2181.28891357504"
"754","DRG39","OUT035","2181.28891357504"
"755","FDU32","OUT049","2181.28891357504"
"756","FDY27","OUT049","2181.28891357504"
"757","NCP54","OUT013","2181.28891357504"
"758","NCZ41","OUT049","2181.28891357504"
"759","DRL49","OUT013","2181.28891357504"
"760","FDI05","OUT018","2181.28891357504"
"761","FDY56","OUT045","2181.28891357504"
"762","DRC13","OUT013","2181.28891357504"
"763","NCV29","OUT017","2181.28891357504"
"764","FDR24","OUT049","2181.28891357504"
"765","FDZ34","OUT018","2181.28891357504"
"766","FDP37","OUT035","2181.28891357504"
"767","FDX08","OUT027","2181.28891357504"
"768","FDS57","OUT045","2181.28891357504"
"769","NCG18","OUT049","2181.28891357504"
"770","FDK25","OUT018","2181.28891357504"
"771","FDH53","OUT049","2181.28891357504"
"772","DRI59","OUT018","2181.28891357504"
"773","FDA52","OUT046","2181.28891357504"
"774","FDT20","OUT010","2181.28891357504"
"775","FDE36","OUT019","2181.28891357504"
"776","FDI24","OUT017","2181.28891357504"
"777","FDB28","OUT018","2181.28891357504"
"778","FDV11","OUT017","2181.28891357504"
"779","FDP01","OUT046","2181.28891357504"
"780","FDD34","OUT027","2181.28891357504"
"781","FDJ50","OUT027","2181.28891357504"
"782","FDZ44","OUT013","2181.28891357504"
"783","DRO59","OUT035","2181.28891357504"
"784","DRB48","OUT045","2181.28891357504"
"785","FDR21","OUT018","2181.28891357504"
"786","NCE42","OUT010","2181.28891357504"
"787","FDO23","OUT046","2181.28891357504"
"788","NCE30","OUT018","2181.28891357504"
"789","FDQ22","OUT035","2181.28891357504"
"790","FDY01","OUT045","2181.28891357504"
"791","FDS08","OUT017","2181.28891357504"
"792","FDG28","OUT018","2181.28891357504"
"793","FDQ51","OUT018","2181.28891357504"
"794","FDB05","OUT017","2181.28891357504"
"795","FDO56","OUT049","2181.28891357504"
"796","FDE02","OUT018","2181.28891357504"
"797","FDN45","OUT017","2181.28891357504"
"798","FDS09","OUT013","2181.28891357504"
"799","NCA54","OUT018","2181.28891357504"
"800","FDP09","OUT010","2181.28891357504"
"801","FDC53","OUT045","2181.28891357504"
"802","NCM55","OUT017","2181.28891357504"
"803","FDL09","OUT018","2181.28891357504"
"804","FDA11","OUT019","2181.28891357504"
"805","FDA50","OUT045","2181.28891357504"
"806","FDC23","OUT017","2181.28891357504"
"807","FDE22","OUT049","2181.28891357504"
"808","FDD23","OUT046","2181.28891357504"
"809","NCA29","OUT049","2181.28891357504"
"810","FDK38","OUT046","2181.28891357504"
"811","DRC13","OUT046","2181.28891357504"
"812","NCP43","OUT049","2181.28891357504"
"813","FDX28","OUT049","2181.28891357504"
"814","FDF08","OUT049","2181.28891357504"
"815","FDZ33","OUT046","2181.28891357504"
"816","FDD10","OUT049","2181.28891357504"
"817","FDO58","OUT017","2181.28891357504"
"818","FDI50","OUT017","2181.28891357504"
"819","FDO58","OUT045","2181.28891357504"
"820","FDX08","OUT013","2181.28891357504"
"821","NCK17","OUT010","2181.28891357504"
"822","FDF39","OUT035","2181.28891357504"
"823","FDU45","OUT010","2181.28891357504"
"824","NCJ18","OUT018","2181.28891357504"
"825","DRC27","OUT019","2181.28891357504"
"826","DRC25","OUT035","2181.28891357504"
"827","FDU59","OUT035","2181.28891357504"
"828","FDU28","OUT035","2181.28891357504"
"829","NCP30","OUT046","2181.28891357504"
"830","FDB39","OUT018","2181.28891357504"
"831","FDE41","OUT013","2181.28891357504"
"832","DRH11","OUT010","2181.28891357504"
"833","FDA58","OUT045","2181.28891357504"
"834","FDU50","OUT046","2181.28891357504"
"835","FDM34","OUT013","2181.28891357504"
"836","FDM44","OUT027","2181.28891357504"
"837","FDR39","OUT045","2181.28891357504"
"838","FDM25","OUT045","2181.28891357504"
"839","FDQ49","OUT049","2181.28891357504"
"840","DRH25","OUT018","2181.28891357504"
"841","FDM09","OUT027","2181.28891357504"
"842","FDL44","OUT019","2181.28891357504"
"843","NCR42","OUT018","2181.28891357504"
"844","DRL59","OUT046","2181.28891357504"
"845","FDX43","OUT013","2181.28891357504"
"846","DRK47","OUT010","2181.28891357504"
"847","FDU48","OUT018","2181.28891357504"
"848","FDY12","OUT045","2181.28891357504"
"849","NCN43","OUT018","2181.28891357504"
"850","NCM55","OUT018","2181.28891357504"
"851","FDQ21","OUT027","2181.28891357504"
"852","FDX13","OUT035","2181.28891357504"
"853","NCK30","OUT027","2181.28891357504"
"854","FDG20","OUT049","2181.28891357504"
"855","DRG27","OUT017","2181.28891357504"
"856","FDY14","OUT018","2181.28891357504"
"857","FDP59","OUT035","2181.28891357504"
"858","FDU60","OUT017","2181.28891357504"
"859","NCC18","OUT019","2181.28891357504"
"860","DRJ39","OUT017","2181.28891357504"
"861","FDS07","OUT049","2181.28891357504"
"862","FDM08","OUT027","2181.28891357504"
"863","FDP51","OUT045","2181.28891357504"
"864","FDU16","OUT035","2181.28891357504"
"865","FDH12","OUT013","2181.28891357504"
"866","DRE48","OUT010","2181.28891357504"
"867","NCL42","OUT027","2181.28891357504"
"868","FDR21","OUT045","2181.28891357504"
"869","NCW29","OUT035","2181.28891357504"
"870","FDO11","OUT013","2181.28891357504"
"871","NCM31","OUT049","2181.28891357504"
"872","FDV35","OUT019","2181.28891357504"
"873","FDF58","OUT017","2181.28891357504"
"874","NCE43","OUT049","2181.28891357504"
"875","FDA02","OUT035","2181.28891357504"
"876","DRL37","OUT010","2181.28891357504"
"877","FDR24","OUT018","2181.28891357504"
"878","FDW59","OUT049","2181.28891357504"
"879","FDS22","OUT049","2181.28891357504"
"880","FDW24","OUT017","2181.28891357504"
"881","FDU24","OUT035","2181.28891357504"
"882","FDA21","OUT027","2181.28891357504"
"883","FDH58","OUT027","2181.28891357504"
"884","FDW36","OUT018","2181.28891357504"
"885","FDI45","OUT027","2181.28891357504"
"886","FDU01","OUT018","2181.28891357504"
"887","FDF35","OUT027","2181.28891357504"
"888","FDU43","OUT019","2181.28891357504"
"889","FDE24","OUT019","2181.28891357504"
"890","FDK50","OUT049","2181.28891357504"
"891","FDG31","OUT045","2181.28891357504"
"892","FDC60","OUT045","2181.28891357504"
"893","FDL36","OUT013","2181.28891357504"
"894","FDP21","OUT013","2181.28891357504"
"895","FDW16","OUT045","2181.28891357504"
"896","FDX02","OUT017","2181.28891357504"
"897","FDQ58","OUT027","2181.28891357504"
"898","FDT51","OUT046","2181.28891357504"
"899","FDD59","OUT049","2181.28891357504"
"900","NCM42","OUT018","2181.28891357504"
"901","FDA57","OUT018","2181.28891357504"
"902","FDZ48","OUT035","2181.28891357504"
"903","FDE46","OUT045","2181.28891357504"
"904","NCZ30","OUT019","2181.28891357504"
"905","FDB56","OUT017","2181.28891357504"
"906","FDA25","OUT027","2181.28891357504"
"907","FDD20","OUT013","2181.28891357504"
"908","FDL25","OUT013","2181.28891357504"
"909","NCO18","OUT049","2181.28891357504"
"910","FDJ45","OUT017","2181.28891357504"
"911","FDR12","OUT035","2181.28891357504"
"912","NCF19","OUT010","2181.28891357504"
"913","FDK25","OUT046","2181.28891357504"
"914","NCR17","OUT046","2181.28891357504"
"915","FDC52","OUT046","2181.28891357504"
"916","NCA54","OUT017","2181.28891357504"
"917","FDR45","OUT010","2181.28891357504"
"918","NCM19","OUT049","2181.28891357504"
"919","FDF39","OUT027","2181.28891357504"
"920","FDX23","OUT049","2181.28891357504"
"921","FDD58","OUT027","2181.28891357504"
"922","FDX28","OUT013","2181.28891357504"
"923","NCD31","OUT013","2181.28891357504"
"924","FDU57","OUT018","2181.28891357504"
"925","FDI27","OUT046","2181.28891357504"
"926","NCM42","OUT046","2181.28891357504"
"927","FDD32","OUT027","2181.28891357504"
"928","FDI34","OUT013","2181.28891357504"
"929","NCM29","OUT049","2181.28891357504"
"930","FDG46","OUT018","2181.28891357504"
"931","DRC01","OUT010","2181.28891357504"
"932","FDB15","OUT027","2181.28891357504"
"933","NCA17","OUT027","2181.28891357504"
"934","FDF10","OUT046","2181.28891357504"
"935","FDR26","OUT027","2181.28891357504"
"936","FDI02","OUT049","2181.28891357504"
"937","NCM54","OUT010","2181.28891357504"
"938","FDF14","OUT013","2181.28891357504"
"939","FDJ33","OUT010","2181.28891357504"
"940","FDM20","OUT035","2181.28891357504"
"941","FDC03","OUT027","2181.28891357504"
"942","NCX05","OUT046","2181.28891357504"
"943","NCM41","OUT027","2181.28891357504"
"944","NCU29","OUT010","2181.28891357504"
"945","FDQ59","OUT017","2181.28891357504"
"946","FDH46","OUT010","2181.28891357504"
"947","FDH09","OUT013","2181.28891357504"
"948","NCD06","OUT045","2181.28891357504"
"949","FDC15","OUT035","2181.28891357504"
"950","DRD37","OUT027","2181.28891357504"
"951","FDT28","OUT027","2181.28891357504"
"952","FDR28","OUT027","2181.28891357504"
"953","FDT38","OUT017","2181.28891357504"
"954","FDV34","OUT027","2181.28891357504"
"955","FDY52","OUT035","2181.28891357504"
"956","FDB34","OUT013","2181.28891357504"
"957","DRL23","OUT018","2181.28891357504"
"958","DRB24","OUT046","2181.28891357504"
"959","FDJ50","OUT046","2181.28891357504"
"960","FDQ49","OUT035","2181.28891357504"
"961","FDP20","OUT035","2181.28891357504"
"962","FDV19","OUT027","2181.28891357504"
"963","NCR54","OUT045","2181.28891357504"
"964","FDO09","OUT010","2181.28891357504"
"965","FDS57","OUT018","2181.28891357504"
"966","FDN10","OUT049","2181.28891357504"
"967","FDV23","OUT049","2181.28891357504"
"968","FDY28","OUT049","2181.28891357504"
"969","DRG51","OUT013","2181.28891357504"
"970","FDD45","OUT019","2181.28891357504"
"971","NCL18","OUT027","2181.28891357504"
"972","NCM29","OUT013","2181.28891357504"
"973","FDF17","OUT027","2181.28891357504"
"974","FDE22","OUT017","2181.28891357504"
"975","FDQ22","OUT017","2181.28891357504"
"976","FDS01","OUT013","2181.28891357504"
"977","FDW35","OUT027","2181.28891357504"
"978","FDJ33","OUT046","2181.28891357504"
"979","NCF54","OUT035","2181.28891357504"
"980","FDE09","OUT013","2181.28891357504"
"981","NCE06","OUT045","2181.28891357504"
"982","DRH49","OUT049","2181.28891357504"
"983","FDY43","OUT045","2181.28891357504"
"984","NCT05","OUT017","2181.28891357504"
"985","FDZ34","OUT045","2181.28891357504"
"986","FDL38","OUT017","2181.28891357504"
"987","FDZ31","OUT017","2181.28891357504"
"988","FDR14","OUT035","2181.28891357504"
"989","NCN54","OUT049","2181.28891357504"
"990","NCC42","OUT027","2181.28891357504"
"991","FDK08","OUT017","2181.28891357504"
"992","FDP59","OUT013","2181.28891357504"
"993","FDV22","OUT035","2181.28891357504"
"994","FDD33","OUT035","2181.28891357504"
"995","DRE60","OUT027","2181.28891357504"
"996","FDK52","OUT046","2181.28891357504"
"997","FDA02","OUT017","2181.28891357504"
"998","FDM56","OUT049","2181.28891357504"
"999","FDE57","OUT035","2181.28891357504"
"1000","FDM32","OUT045","2181.28891357504"
"1001","NCQ30","OUT027","2181.28891357504"
"1002","FDQ27","OUT027","2181.28891357504"
"1003","FDT60","OUT027","2181.28891357504"
"1004","FDU43","OUT049","2181.28891357504"
"1005","NCO55","OUT035","2181.28891357504"
"1006","FDG02","OUT045","2181.28891357504"
"1007","FDJ28","OUT013","2181.28891357504"
"1008","FDP40","OUT045","2181.28891357504"
"1009","FDJ38","OUT045","2181.28891357504"
"1010","NCC54","OUT017","2181.28891357504"
"1011","NCZ41","OUT046","2181.28891357504"
"1012","FDK38","OUT019","2181.28891357504"
"1013","FDU52","OUT013","2181.28891357504"
"1014","FDC40","OUT046","2181.28891357504"
"1015","NCR30","OUT017","2181.28891357504"
"1016","NCN18","OUT017","2181.28891357504"
"1017","FDB50","OUT035","2181.28891357504"
"1018","FDG04","OUT013","2181.28891357504"
"1019","FDR26","OUT035","2181.28891357504"
"1020","NCT17","OUT018","2181.28891357504"
"1021","FDX35","OUT027","2181.28891357504"
"1022","FDS12","OUT046","2181.28891357504"
"1023","NCZ29","OUT027","2181.28891357504"
"1024","FDB38","OUT010","2181.28891357504"
"1025","FDP12","OUT013","2181.28891357504"
"1026","FDP22","OUT046","2181.28891357504"
"1027","FDS26","OUT018","2181.28891357504"
"1028","FDR52","OUT046","2181.28891357504"
"1029","DRJ13","OUT046","2181.28891357504"
"1030","FDU48","OUT027","2181.28891357504"
"1031","FDE29","OUT035","2181.28891357504"
"1032","NCT29","OUT049","2181.28891357504"
"1033","DRK37","OUT018","2181.28891357504"
"1034","FDK55","OUT046","2181.28891357504"
"1035","FDR07","OUT046","2181.28891357504"
"1036","FDO21","OUT027","2181.28891357504"
"1037","FDK46","OUT049","2181.28891357504"
"1038","FDB12","OUT045","2181.28891357504"
"1039","FDT31","OUT027","2181.28891357504"
"1040","FDJ33","OUT045","2181.28891357504"
"1041","FDC26","OUT027","2181.28891357504"
"1042","NCQ02","OUT045","2181.28891357504"
"1043","FDP08","OUT010","2181.28891357504"
"1044","FDB11","OUT027","2181.28891357504"
"1045","FDV55","OUT013","2181.28891357504"
"1046","FDW20","OUT049","2181.28891357504"
"1047","NCJ18","OUT019","2181.28891357504"
