"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type"
"287","FDY47",0.484705767714001,5,0.294759825927946,2,0.422598790102575,5,"1985",4,1,1
"288","FDI56",0.164930038701995,3,0.288998168304146,7,0.249040914175033,10,"1999",3,1,2
"289","DRD01",0.449240845489729,5,0.188867712058295,15,0.104311879364906,2,"1987",2,3,2
"290","FDM22",0.56236975290265,5,0,14,0.0975027962680052,9,"1997",4,1,2
"291","FDH33",0.493896993152724,3,0.375803823197172,14,0.0437036228721083,2,"1987",2,3,2
"292","DRZ24",0.177433760047633,3,0.252503255612623,15,0.368519137385421,2,"1987",2,3,2
"293","NCQ38",0.702292348913367,3,0.0413006543792572,12,0.312184567328677,9,"1997",4,1,2
"294","FDO16",0.484705767714001,3,0.0464564330350791,6,0.221804581787429,6,"1985",3,3,4
"295","FDU07",0.484705767714001,3,0.184024443787364,7,0.499775787047141,6,"1985",3,3,4
"296","NCB07",0.871985710032748,3,0.239289668282771,10,0.692762610486687,2,"1987",2,3,2
"297","FDU48",0.851146174456684,3,0.171397828454509,1,0.426850310999564,8,"2002",1,2,2
"298","NCM43",0.592140518011313,3,0.0602985821363051,12,0.56748468872763,8,"2002",1,2,2
"299","FDR31",0.113426615064007,5,0.254261804756124,7,0.479202756711043,1,"1998",1,3,1
"300","DRK49",0.571300982435249,3,0.111514161480395,15,0.0388911433326058,4,"2009",3,3,3
"301","NCI30",0.934504316760941,3,0.304804167394269,10,0.906894505674378,1,"1998",1,3,1
"302","DRD60",0.663590354272105,3,0.115693451784265,15,0.635867081787429,3,"2007",1,2,2
"303","NCG19",0.934504316760941,3,0.457096855462356,10,0.866892527826277,9,"1997",4,1,2
"304","FDH12",0.300387019946413,1,0.262446919544133,1,0.311332046595373,7,"2004",4,2,2
"305","FDM32",0.949389699315272,3,0.0636550221529664,7,0.254447600665648,7,"2004",4,2,2
"306","FDM27",0.464126228044061,5,0.489558573519559,11,0.529008722992143,7,"2004",4,2,2
"307","NCU53",0.484705767714001,3,0,9,0.570311647479267,6,"1985",3,3,4
"308","NCQ18",0.666567430782971,3,0.417358641771901,10,0.286361714316892,9,"1997",4,1,2
"309","FDS10",0.871985710032748,3,0.108628742652904,14,0.627207176178525,2,"1987",2,3,2
"310","FDB33",0.484705767714001,3,0.04483280037809,7,0.534684806034483,6,"1985",3,3,4
"311","FDI12",0.288181006251861,5,0.309962442672505,1,0.229735582169358,2,"1987",2,3,2
"312","NCW42",0.812444179815421,3,0.180511748578258,10,0.807574135202968,2,"1987",2,3,2
"313","NCC06",0.860077403989282,3,0.0837242882845576,10,0.411953363705805,4,"2009",3,3,3
"314","FDW02",0.0148853825543316,5,0.117145562155555,5,0.400174937254474,3,"2007",1,2,2
"315","NCD43",0.255730872283418,3,0.0497797217375275,10,0.308213525752946,3,"2007",1,2,2
"316","FDM57",0.422447156891932,5,0.235319467016227,14,0.217396197075513,4,"2009",3,3,3
"317","FDA58",0.288181006251861,3,0.322392112193391,14,0.873421131601921,3,"2007",1,2,2
"318","FDK56",0.306043465317059,3,0.401678156665806,7,0.65303002919031,9,"1997",4,1,2
"319","FDP52",0.842214944924084,5,0,6,0.849157539011349,8,"2002",1,2,2
"320","FDW20",0.964275081869604,1,0.0749227827594441,7,0.392087073057617,4,"2009",3,3,3
"321","FDS52",0.258112533492111,3,0.0169418912214507,6,0.29161153699258,10,"1999",3,1,2
"322","NCT29",0.479011610598392,3,0.19890135018298,9,0.374475699749018,4,"2009",3,3,3
"323","NCL54",0.479011610598392,3,0.255486506196158,10,0.616438134275426,2,"1987",2,3,2
"324","FDC05",0.508782375707056,5,0.305851457238798,6,0.708814723374073,8,"2002",1,2,2
"325","FDF34",0.282524560881215,5,0.0433100430081834,14,0.702555516150153,7,"2004",4,2,2
"326","FDP03",0.484705767714001,5,0.18811440259294,11,0.394072593845482,6,"1985",3,3,4
"327","FDD32",0.782673414706758,5,0.21169308557178,7,0.218405581623745,1,"1998",1,3,1
"328","FDZ10",0.791604644239357,3,0,14,0.40712980139677,8,"2002",1,2,2
"329","FDZ40",0.26079190235189,3,0.124136361375836,6,0.0943731926560454,7,"2004",4,2,2
"330","FDD51",0.392676391783269,3,0.372149219104865,5,0.0502322266477521,4,"2009",3,3,3
"331","NCY30",0.484705767714001,3,0.140406593190472,10,0.62919269696639,5,"1985",4,1,1
"332","FDP58",0.389699315272402,1,0.419935406383774,14,0.792666105139677,3,"2007",1,2,2
"333","FDV49",0.324203632033343,3,0.0802543230152636,4,0.990341792612397,3,"2007",1,2,2
"334","FDY24",0.484705767714001,5,0.722195524807412,1,0.0871267664229594,5,"1985",4,1,1
"335","NCO55",0.490919916641858,3,0.282885157423708,12,0.320563993616325,3,"2007",1,2,2
"336","FDR13",0.317951771360524,5,0.0892458746520352,4,0.360868616324749,3,"2007",1,2,2
"337","FDS51",0.523667758261387,3,0.0999962782404726,11,0.128003430543431,3,"2007",1,2,2
"338","FDP26",0.192319142601965,3,0.432075869388889,5,0.31006434826495,8,"2002",1,2,2
"339","NCB54",0.484705767714001,3,0.153907897714307,9,0.414510925905718,6,"1985",3,3,4
"340","FDF32",0.702292348913367,3,0.211551822473337,7,0.703980078295504,3,"2007",1,2,2
"341","FDN31",0.413515927359333,3,0.226112492089716,7,0.669923580041467,4,"2009",3,3,3
"342","DRM48",0.633819589163441,3,0.35081023817268,15,0.0174545094936709,3,"2007",1,2,2
"343","FDN20",0.880916939565347,3,0.0810246638949111,7,0.584221375763859,10,"1999",3,1,2
"344","DRL01",0.889848169097946,5,0,15,0.857660580805325,9,"1997",4,1,2
"345","FDV56",0.687406966359035,5,0.0420744528337584,7,0.320844472937582,10,"1999",3,1,2
"346","DRH13",0.484705767714001,3,0.0734473190809667,15,0.32284107649498,6,"1985",3,3,4
"347","FDA03",0.830306638880619,5,0.141272167237736,5,0.484317881110869,3,"2007",1,2,2
"348","FDF47",0.484705767714001,3,0.300167902492187,16,0.817927999508948,6,"1985",3,3,4
"349","FDX32",0.627865436141709,5,0.308549922923735,7,0.488019526134876,9,"1997",4,1,2
"350","FDX57",0.755879726108961,5,0.146273949402826,14,0.275009548232213,10,"1999",3,1,2
"351","NCA30",0.860077403989282,1,0.40043606538549,10,0.676037006219991,8,"2002",1,2,2
"352","FDO49",0.359928550163739,5,0.102042220140639,3,0.0737890795504147,2,"1987",2,3,2
"353","FDL04",0.484705767714001,3,0.605503436416906,6,0.31190408800742,5,"1985",4,1,1
"354","DRM48",0.633819589163441,3,0.348771112546085,15,0.0225696338934963,7,"2004",4,2,2
"355","FDR16",0.0768085739803513,5,0.324222908892949,6,0.768682991870362,2,"1987",2,3,2
"356","NCC19",0.119976183387913,3,0.300568696906316,10,0.68496630838062,4,"2009",3,3,3
"357","NCE42",0.985114617445668,3,0.032826240379101,10,0.867464569238324,8,"2002",1,2,2
"358","FDY24",0.0193509973206311,5,0.414811023990765,1,0.0977832755892624,3,"2007",1,2,2
"359","FDH19",0.880916939565347,3,0.102398337991043,11,0.61161457196639,10,"1999",3,1,2
"360","FDJ46",0.389699315272402,3,0.138383754317276,14,0.602797802542558,2,"1987",2,3,2
"361","FDN45",0.880916939565347,3,0.610806778434911,14,0.821057603120908,1,"1998",1,3,1
"362","FDY08",0.288181006251861,5,0.528501819992937,7,0.460334767841554,7,"2004",4,2,2
"363","FDZ37",0.211074724620423,5,0.0610707367750581,4,0.232865185781318,7,"2004",4,2,2
"364","NCT30",0.270616254837749,1,0.248598476358925,10,0.0655665170776953,8,"2002",1,2,2
"365","DRY23",0.288181006251861,5,0.338467789762578,15,0.0422901434962898,4,"2009",3,3,3
"366","NCZ30",0.12116701399226,3,0.0812380200554482,10,0.382439948439546,4,"2009",3,3,3
"367","FDC44",0.657636201250372,3,0.535475983303467,7,0.346813106994762,4,"2009",3,3,3
"368","FDB45",0.970229234891337,3,0.065894019707157,7,0.309638087898298,7,"2004",4,2,2
"369","FDY04",0.782673414706758,5,0.131137863937755,6,0.55938574176124,2,"1987",2,3,2
"370","FDM27",0.464126228044061,4,0,11,0.540944013258403,9,"1997",4,1,2
"371","FDZ43",0.38374516225067,5,0.177301262096703,7,0.89199755838062,3,"2007",1,2,2
"372","FDT39",0.484705767714001,5,0.0533852183792999,11,0.506169692546923,5,"1985",4,1,1
"373","NCC06",0.484705767714001,1,0.145995696508911,10,0.403854416739415,5,"1985",4,1,1
"374","FDL15",0.484705767714001,3,0.143397982515888,11,0.518239681089044,6,"1985",3,3,4
"375","FDL57",0.627865436141709,5,0.208431588274088,14,0.961389335988651,3,"2007",1,2,2
"376","FDU08",0.342066091098541,3,0.0844013395306217,7,0.284376193529027,9,"1997",4,1,2
"377","FDK40",0.14766299493897,3,0.067893879148551,6,0.98935457360323,3,"2007",1,2,2
"378","FDQ12",0.481988687109259,3,0.183138167549288,1,0.840206071311654,1,"1998",1,3,1
"379","FDS48",0.630842512652575,3,0.0863200556536687,1,0.508020515058926,3,"2007",1,2,2
"380","FDP09",0.904733551652277,3,0.104927929416776,14,0.767695772861196,8,"2002",1,2,2
"381","FDW21",0.0467401012206014,5,0.0184563213668439,14,0.285789672904845,10,"1999",3,1,2
"382","FDY25",0.443286692467996,3,0.104957054618358,4,0.635586602466172,7,"2004",4,2,2
"383","DRE13",0.102709139624888,3,0.0860896402699263,15,0.228176321748145,3,"2007",1,2,2
"384","FDV43",0.484705767714001,3,0.415787385657667,7,0.0456891436599738,5,"1985",4,1,1
"385","FDD22",0.324203632033343,3,0.308529959214058,14,0.340004023897861,8,"2002",1,2,2
"386","FDM46",0.484705767714001,3,0.865422788406198,14,0.258833819838499,5,"1985",4,1,1
"387","NCO30",0.889848169097946,3,0.0813263844215458,10,0.652053892950677,1,"1998",1,3,1
"388","FDM25",0.365584995534385,5,0.187449806650035,3,0.604357062963771,9,"1997",4,1,2
"389","NCN41",0.740994343554629,3,0.161571249316499,9,0.387398209024444,10,"1999",3,1,2
"390","FDU24",0.132479904733552,5,0.433965169861707,1,0.261391382038411,8,"2002",1,2,2
"391","FDZ50",0.490919916641858,5,0.24433631240434,5,0.646938768550851,9,"1997",4,1,2
"392","FDP45",0.663590354272105,5,0.0945483206050651,14,0.935566482976866,2,"1987",2,3,2
"393","NCM54",0.782673414706758,3,0.157714746335824,10,0.401442635584898,8,"2002",1,2,2
"394","FDW10",0.484705767714001,3,0.382357243833292,14,0.61103144778481,5,"1985",4,1,1
"395","FDP20",0.91068770467401,3,0.141910613532753,7,0.408834842863379,3,"2007",1,2,2
"396","FDK32",0.696338195891634,5,0.151328605581227,7,0.507583171922741,9,"1997",4,1,2
"397","FDN52",0.288181006251861,5,0.407167104639023,6,0.237554049814492,10,"1999",3,1,2
"398","FDM58",0.73206311402203,5,0,14,0.337020201331296,8,"2002",1,2,2
"399","FDZ46",0.484705767714001,3,0.21254965571098,14,0.33603298232213,6,"1985",3,3,4
"400","NCA18",0.330157785055076,3,0.173978770583095,10,0.36299991815801,4,"2009",3,3,3
"401","FDD35",0.452217922000595,3,0.0799179618526292,16,0.383011989851593,9,"1997",4,1,2
"402","NCK31",0.37749330157785,3,0.0835585533426476,12,0.0744958192383239,7,"2004",4,2,2
"403","FDI40",0.484705767714001,5,0.386218570115439,6,0.292183578404627,6,"1985",3,3,4
"404","FDT50",0.484705767714001,5,0.585570715138179,5,0.280416234722829,5,"1985",4,1,1
"405","NCT06",0.746948496576362,3,0.119694363360435,10,0.566049043812746,9,"1997",4,1,2
"406","FDT31",0.904733551652277,3,0.0384564545406385,7,0.664527976320384,7,"2004",4,2,2
"407","FDT45",0.672521583804704,3,0.177366946749284,14,0.0899648079441292,10,"1999",3,1,2
"408","FDT13",0.612980053587377,3,0.057500504924889,4,0.661263674432562,8,"2002",1,2,2
"409","FDO50",0.696338195891634,3,0.242021798201873,4,0.251452695329551,8,"2002",1,2,2
"410","NCU18",0.627865436141709,3,0.288794956217107,10,0.464025330096028,1,"1998",1,3,1
"411","NCR54",0.702292348913367,3,0.280261290692918,10,0.6953201726866,10,"1999",3,1,2
"412","NCO18",0.511759452217922,3,0.0764797265531042,10,0.623527696693584,4,"2009",3,3,3
"413","FDU09",0.187853527835665,5,0.206194438467674,14,0.103605139676997,8,"2002",1,2,2
"414","FDT13",0.612980053587377,3,0.0576178863467955,4,0.662968715899171,4,"2009",3,3,3
"415","FDE09",0.251265257517118,3,0.0667518443373228,7,0.34200062745526,9,"1997",4,1,2
"416","NCK53",0.484705767714001,3,0.203313762604795,9,0.294606442328677,5,"1985",4,1,1
"417","FDG45",0.211074724620423,3,0,7,0.772810897261021,10,"1999",3,1,2
"418","DRH15",0.251265257517118,3,0.339548339067093,5,0.0556389131383675,7,"2004",4,2,2
"419","FDO21",0.484705767714001,5,0.0528177435202181,14,0.818634739196857,5,"1985",4,1,1
"420","FDD14",0.484705767714001,1,0.522146794322143,4,0.648924289338717,6,"1985",3,3,4
"421","FDC09",0.651682048228639,5,0.0812700157548307,7,0.30155022370144,9,"1997",4,1,2
"422","FDH45",0.484705767714001,5,0.324916673295745,7,0.0481230903535574,6,"1985",3,3,4
"423","FDV32",0.192319142601965,3,0.274098205229747,7,0.140925939818856,9,"1997",4,1,2
"424","FDG12",0.123846382852039,5,0.0195432080136512,1,0.371357178906591,7,"2004",4,2,2
"425","FDS32",0.785650491217624,5,0.0915507607908354,7,0.461187288574858,2,"1987",2,3,2
"426","NCL55",0.452217922000595,3,0.20060758767119,12,0.934422400152772,4,"2009",3,3,3
"427","DRE01",0.330157785055076,3,0.516391711961335,15,0.901801546813619,7,"2004",4,2,2
"428","DRE15",0.523667758261387,3,0.0550401669622419,5,0.191864906154518,10,"1999",3,1,2
"429","NCL42",0.851146174456684,3,0.124996367460735,10,0.916563795831515,8,"2002",1,2,2
"430","FDP31",0.985114617445668,5,0.498615531719781,7,0.13651755510694,2,"1987",2,3,2
"431","FDN33",0.104197677880322,5,0.381962483953292,14,0.262378601047578,4,"2009",3,3,3
"432","FDZ59",0.123548675200953,5,0.321414125250016,1,0.566329523134003,9,"1997",4,1,2
"433","FDE45",0.449240845489729,3,0.20872094619394,7,0.623662394969446,1,"1998",1,3,1
"434","FDJ07",0.161059839237868,3,0.0445298562592819,11,0.368395521879092,2,"1987",2,3,2
"435","FDQ45",0.29443286692468,5,0.0338697852900089,14,0.649922591117416,4,"2009",3,3,3
"436","FDM33",0.484705767714001,3,0.269730716561995,14,0.797915927815365,6,"1985",3,3,4
"437","FDO15",0.726108961000298,5,0.044304662771431,11,0.186334604157573,1,"1998",1,3,1
"438","FDM46",0.167311699910688,3,0.493869993238881,14,0.257981299105194,2,"1987",2,3,2
"439","FDR03",0.663590354272105,5,0.0270477305540034,11,0.740448357704059,8,"2002",1,2,2
"440","FDY49",0.752902649598095,5,0.0372670426112421,4,0.573014990724574,4,"2009",3,3,3
"441","FDQ60",0.0976481095564156,5,0.338639194632867,1,0.370078397806635,8,"2002",1,2,2
"442","FDW10",0.991068770467401,3,0,14,0.614441530718027,10,"1999",3,1,2
"443","FDO51",0.132777612384638,5,0.129922484663346,11,0.053799173395897,10,"1999",3,1,2
"444","FDJ40",0.538553140815719,5,0.153848995346626,6,0.327373076713226,4,"2009",3,3,3
"445","FDS20",0.255730872283418,3,0.167120267631743,7,0.640410164775207,4,"2009",3,3,3
"446","FDU45",0.657636201250372,5,0.109618390800478,14,0.342976763694893,2,"1987",2,3,2
"447","FDV02",0.726108961000298,3,0.187043302139097,5,0.585769553415539,7,"2004",4,2,2
"448","FDN09",0.571300982435249,3,0.107758577045111,14,0.896394860323003,9,"1997",4,1,2
"449","NCM55",0.484705767714001,3,0.205177278035475,12,0.659435017459625,6,"1985",3,3,4
"450","FDN23",0.120273891039,5,0.234260259507524,2,0.480201058489743,4,"2009",3,3,3
"451","FDY31",0.0848466805596904,3,0.225299415090497,7,0.48232127755347,1,"1998",1,3,1
"452","FDW03",0.0640071449836261,5,0.126923172887595,11,0.317737034864688,1,"1998",1,3,1
"453","FDD14",0.961298005358738,3,0.524687617458862,4,0.6455142064055,9,"1997",4,1,2
"454","FDV23",0.38374516225067,3,0.328872596230388,2,0.399468197566565,3,"2007",1,2,2
"455","DRI03",0.0878237570705567,3,0.0702939397472624,5,0.612590708206024,8,"2002",1,2,2
"456","FDN13",0.836260791902352,3,0.469752880265681,3,0.287068454004801,7,"2004",4,2,2
"457","FDF45",0.484705767714001,5,0.037528468022894,7,0.118502086970755,6,"1985",3,3,4
"458","FDU46",0.342066091098541,5,0.0343724252132971,14,0.23642104975993,7,"2004",4,2,2
"459","FDB57",0.934504316760941,5,0.058195842076211,7,0.811545176778699,10,"1999",3,1,2
"460","FDV12",0.723131884489431,5,0,1,0.288358317874291,10,"1999",3,1,2
"461","FDQ58",0.164334623399821,3,0.0472414910094788,14,0.507863651243998,2,"1987",2,3,2
"462","NCA18",0.330157785055076,3,0.174253031353051,10,0.357884793758184,3,"2007",1,2,2
"463","FDH52",0.289669544507294,5,0,6,0.125019607976866,10,"1999",3,1,2
"464","FDM24",0.094075617743376,5,0.246110465437932,1,0.50361213034701,4,"2009",3,3,3
"465","NCP43",0.484705767714001,3,0.0938066259957194,12,0.635878164556962,6,"1985",3,3,4
"466","NCO18",0.484705767714001,3,0.133362864339053,10,0.615855010093846,5,"1985",4,1,1
"467","FDM32",0.949389699315272,1,0.0640271888360686,7,0.252316298832388,3,"2007",1,2,2
"468","NCL07",0.553438523370051,3,0.0973800836798002,12,0.0253965926451331,3,"2007",1,2,2
"469","FDK03",0.479011610598392,5,0.22821515181295,5,0.943082305761676,2,"1987",2,3,2
"470","FDP59",0.970229234891337,5,0.175459122450508,2,0.299553620144042,3,"2007",1,2,2
"471","FDQ24",0.663590354272105,3,0,1,0.932156400043649,10,"1999",3,1,2
"472","FDQ16",0.901756475141411,3,0.129491968700945,6,0.330783159646443,4,"2009",3,3,3
"473","FDU44",0.452217922000595,5,0.180378203998121,7,0.54844875327368,2,"1987",2,3,2
"474","FDH28",0.672521583804704,5,0.569060989874636,6,0.0283914979812309,1,"1998",1,3,1
"475","FDV28",0.484705767714001,5,0.864127368900325,6,0.0156258525207333,5,"1985",4,1,1
"476","FDM22",0.56236975290265,5,0.129907350434898,14,0.0932401926014841,8,"2002",1,2,2
"477","FDR56",0.651682048228639,5,0.31135427258998,7,0.699436995307726,9,"1997",4,1,2
"478","FDV39",0.401607621315868,3,0.0225289490398424,11,0.702701297195548,10,"1999",3,1,2
"479","FDU37",0.484705767714001,5,0.565387268699559,4,0.206761853448276,5,"1985",4,1,1
"480","FDQ11",0.0678773444477523,5,0,2,0.956992034046268,1,"1998",1,3,1
"481","FDX02",0.681452813337303,3,0.176666344443761,5,0.816503437363597,8,"2002",1,2,2
"482","NCS42",0.240845489729086,3,0.215362233725602,10,0.258418642241379,4,"2009",3,3,3
"483","FDY57",0.484705767714001,5,0.372846632655027,14,0.267202163356613,6,"1985",3,3,4
"484","FDB21",0.173861268234594,3,0.459624215995288,7,0.894700901625928,10,"1999",3,1,2
"485","FDE28",0.29443286692468,5,0.411870806155206,6,0.843470373199476,3,"2007",1,2,2
"486","FDQ55",0.541530217326585,5,0.0405139494992302,7,0.346521544903972,3,"2007",1,2,2
"487","FDA48",0.449240845489729,3,0.355498820909812,1,0.812543478557399,10,"1999",3,1,2
"488","FDZ19",0.111342661506401,3,0.28934997268315,7,0.606914625163684,8,"2002",1,2,2
"489","NCC43",0.168800238166121,3,0.287269349978554,10,0.93954860732213,8,"2002",1,2,2
"490","NCV18",0.132182197082465,3,0.325197011858138,10,0.212853114087735,9,"1997",4,1,2
"491","NCA42",0.143495087823757,3,0.0885710110404629,10,0.541650752946312,4,"2009",3,3,3
"492","FDY45",0.770765108663293,3,0.0807759749654277,14,0.956296377127892,9,"1997",4,1,2
"493","NCC30",0.717177731467699,3,0.0853892109976403,10,0.625939477848101,8,"2002",1,2,2
"494","FDM57",0.422447156891932,5,0.234169732225968,14,0.227626445875164,2,"1987",2,3,2
"495","FDL09",0.895802322119678,5,0.662180062124803,14,0.574563168376255,1,"1998",1,3,1
"496","FDB09",0.484705767714001,3,0.176488182007605,7,0.395631854266696,6,"1985",3,3,4
"497","FDT44",0.717177731467699,3,0.318155804348168,7,0.370235261621563,7,"2004",4,2,2
"498","NCT06",0.484705767714001,3,0.119114736006358,10,0.563917741979485,6,"1985",3,3,4
"499","FDX26",0.782673414706758,3,0.271739549012661,5,0.645099028808381,10,"1999",3,1,2
"500","FDK32",0.696338195891634,4,0.151202674463503,7,0.516108379255784,2,"1987",2,3,2
"501","DRA12",0.419470080381066,3,0.126517879609314,15,0.472831016750327,9,"1997",4,1,2
"502","FDO46",0.300387019946413,5,0.0735045436442274,14,0.664527976320384,1,"1998",1,3,1
"503","FDE52",0.347722536469187,5,0.0922697478777512,5,0.23299988405718,2,"1987",2,3,2
"504","NCH42",0.137243227150938,3,0.113124862992824,10,0.844894935344828,8,"2002",1,2,2
"505","FDV08",0.166418576957428,3,0.0883381670116491,7,0.042862184908337,7,"2004",4,2,2
"506","FDB47",0.252753795772551,3,0.221607256606081,14,0.761604512221737,4,"2009",3,3,3
"507","FDC28",0.199464126228044,3,0.284382689019615,6,0.334765283991707,1,"1998",1,3,1
"508","FDD22",0.324203632033343,3,0.30790551934157,14,0.348529231230904,9,"1997",4,1,2
"509","FDS07",0.484705767714001,3,0.306746990755035,7,0.354912053961152,6,"1985",3,3,4
"510","DRI13",0.64275081869604,3,0.0629352347873311,15,0.788414584242689,8,"2002",1,2,2
"511","FDG32",0.91068770467401,3,0.546020149813103,7,0.814102738978612,4,"2009",3,3,3
"512","FDU14",0.785650491217624,3,0.107988878103322,5,0.930462441346574,3,"2007",1,2,2
